data_set_id,primary_injection_structure_id,primary_injection_structure_acronym,secondary_injection_structure_id,secondary_injection_acronym,mouse_line_name,grid_file_url,projection_structure_unionizes_file_url
113696423,564,MS,"{266,564}","{LSv,MS}",Gal-Cre_KI87,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/113696423_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/113696423_projection_structure_unionizes.csv
113766038,672,CP,"{672,369}","{CP,SSp-ul}",C57BL/6J,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/113766038_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/113766038_projection_structure_unionizes.csv
113766744,661,VII,"{136,4,661}","{IRN,IC,VII}",Grik4-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/113766744_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/113766744_projection_structure_unionizes.csv
113780276,726,DG,{726},{DG},Pomc-Cre (ST),http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/113780276_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/113780276_projection_structure_unionizes.csv
113783321,226,LPO,"{498,72,226,342,564}","{BSTam,ADP,LPO,SI,MS}",C57BL/6J,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/113783321_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/113783321_projection_structure_unionizes.csv
113784293,155,LD,"{155,463}","{LD,CA3}",C57BL/6J,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/113784293_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/113784293_projection_structure_unionizes.csv
113846682,218,LP,"{218,1020,628,1029,215,325,394,385,726,128,509,475,294,580}","{LP,PO,NOT,POL,APN,SGN,VISam,VISp,DG,MRN,SUBd,MG,SCm,NB}",C57BL/6J,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/113846682_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/113846682_projection_structure_unionizes.csv
113884251,629,VAL,"{718,262,733,629}","{VPL,RT,VPM,VAL}",C57BL/6J,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/113884251_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/113884251_projection_structure_unionizes.csv
113887162,385,VISp,{385},{VISp},C57BL/6J,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/113887162_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/113887162_projection_structure_unionizes.csv
113887868,385,VISp,{385},{VISp},C57BL/6J,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/113887868_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/113887868_projection_structure_unionizes.csv
113888575,1091,"CUL4, 5","{1091,1007}","{""CUL4, 5"",SIM}",Scnn1a-Tg3-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/113888575_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/113888575_projection_structure_unionizes.csv
113933871,726,DG,{726},{DG},Grik4-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/113933871_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/113933871_projection_structure_unionizes.csv
113934579,1037,POST,{1037},{POST},Scnn1a-Tg3-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/113934579_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/113934579_projection_structure_unionizes.csv
113935285,463,CA3,"{463,726}","{CA3,DG}",C57BL/6J,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/113935285_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/113935285_projection_structure_unionizes.csv
113935990,334,BMAp,"{1105,418,327,411,655,334,451,663,544}","{IA,MEAav,BMAa,MEAad,COApl,BMAp,BLAv,COApm,CEAc}",C57BL/6J,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/113935990_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/113935990_projection_structure_unionizes.csv
113936696,1007,SIM,{1007},{SIM},C57BL/6J,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/113936696_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/113936696_projection_structure_unionizes.csv
114008220,726,DG,"{726,509}","{DG,SUBd}",C57BL/6J,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114008220_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114008220_projection_structure_unionizes.csv
114008926,502,SUB,"{385,502,382}","{VISp,SUB,CA1}",C57BL/6J,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114008926_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114008926_projection_structure_unionizes.csv
114009636,726,DG,{726},{DG},Grik4-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114009636_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114009636_projection_structure_unionizes.csv
114045733,946,PH,"{946,525,491}","{PH,SUM,MM}",C57BL/6J,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114045733_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114045733_projection_structure_unionizes.csv
114046440,194,LHA,"{194,356,685,985,797,629}","{LHA,PST,VM,MOp,ZI,VAL}",C57BL/6J,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114046440_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114046440_projection_structure_unionizes.csv
114047146,726,DG,"{463,726}","{CA3,DG}",Grik4-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114047146_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114047146_projection_structure_unionizes.csv
114155190,872,DR,{872},{DR},Slc6a4-CreERT2_EZ13,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114155190_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114155190_projection_structure_unionizes.csv
114155923,872,DR,"{872,795,294}","{DR,PAG,SCm}",C57BL/6J,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114155923_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114155923_projection_structure_unionizes.csv
114248377,872,DR,"{872,795}","{DR,PAG}",Slc6a4-CreERT2_EZ13,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114248377_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114248377_projection_structure_unionizes.csv
114249084,663,COApm,"{655,663}","{COApl,COApm}",C57BL/6J,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114249084_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114249084_projection_structure_unionizes.csv
114250546,541,TEa,"{895,541,409,425}","{ECT,TEa,VISl,VISpl}",C57BL/6J,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114250546_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114250546_projection_structure_unionizes.csv
114290225,693,VMH,"{693,194}","{VMH,LHA}",Nr5a1-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114290225_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114290225_projection_structure_unionizes.csv
114290938,345,SSp-m,"{345,369,329}","{SSp-m,SSp-ul,SSp-bfd}",C57BL/6J,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114290938_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114290938_projection_structure_unionizes.csv
114291646,362,MD,"{189,599,907,362,59,1113,1096,1120,366}","{RH,CM,PCN,MD,IMD,IAD,AMd,IAM,SMT}",C57BL/6J,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114291646_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114291646_projection_structure_unionizes.csv
114292355,337,SSp-ll,"{337,985}","{SSp-ll,MOp}",C57BL/6J,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114292355_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114292355_projection_structure_unionizes.csv
114399224,218,LP,"{218,726}","{LP,DG}",C57BL/6J,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114399224_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114399224_projection_structure_unionizes.csv
114399934,672,CP,"{952,672}","{EPd,CP}",C57BL/6J,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114399934_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114399934_projection_structure_unionizes.csv
114400640,1039,GR,{1039},{GR},C57BL/6J,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114400640_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114400640_projection_structure_unionizes.csv
114402050,429,SPVC,{429},{SPVC},C57BL/6J,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114402050_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114402050_projection_structure_unionizes.csv
114427219,255,AV,"{255,64}","{AV,AD}",C57BL/6J,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114427219_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114427219_projection_structure_unionizes.csv
114428632,39,ACAd,"{39,972,48,993}","{ACAd,PL,ACAv,MOs}",Etv1-CreERT2,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114428632_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114428632_projection_structure_unionizes.csv
114429338,463,CA3,{463},{CA3},C57BL/6J,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114429338_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114429338_projection_structure_unionizes.csv
114430043,726,DG,"{463,726}","{CA3,DG}",C57BL/6J,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114430043_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114430043_projection_structure_unionizes.csv
114472145,918,ENTl,"{518,918}","{SUBv,ENTl}",C57BL/6J,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114472145_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114472145_projection_structure_unionizes.csv
114472860,133,PVpo,"{88,523,133,30,272,347,515}","{AHN,MPO,PVpo,PVa,AVPV,SBPV,MPN}",C57BL/6J,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114472860_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114472860_projection_structure_unionizes.csv
114473794,1091,"CUL4, 5",{1091},"{""CUL4, 5""}",C57BL/6J,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114473794_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114473794_projection_structure_unionizes.csv
114474520,128,MRN,"{128,828,294}","{MRN,ICe,SCm}",C57BL/6J,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114474520_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114474520_projection_structure_unionizes.csv
114475228,48,ACAv,"{993,39,48}","{MOs,ACAd,ACAv}",Etv1-CreERT2,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114475228_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114475228_projection_structure_unionizes.csv
114752488,1011,AUDd,{1011},{AUDd},Nr5a1-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114752488_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114752488_projection_structure_unionizes.csv
114754390,302,SCs,"{294,886,302}","{SCm,RSPv,SCs}",C57BL/6J,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114754390_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114754390_projection_structure_unionizes.csv
114755099,754,OT,"{605,56,258,754,159}","{TTv,ACB,LSr,OT,AON}",C57BL/6J,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114755099_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114755099_projection_structure_unionizes.csv
114755811,7,PSV,"{7,101,123,1091}","{PSV,VCO,KF,""CUL4, 5""}",C57BL/6J,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114755811_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/114755811_projection_structure_unionizes.csv
115956702,361,SSp-tr,{361},{SSp-tr},Nr5a1-Cre,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/115956702_grid.zip,http://download.alleninstitute.org/informatics-archive/october-2014/mouse_projection/01/115956702_projection_structure_unionizes.csv
